id;link;name;year
N00035391;https://www.opensecrets.org/members-of-congress/summary?cid=N00035391&cycle=2018;Walters, Mimi;2018
N00027467;https://www.opensecrets.org/members-of-congress/summary?cid=N00027467&cycle=2018;Walz, Tim;2018
N00002097;https://www.opensecrets.org/members-of-congress/summary?cid=N00002097&cycle=2018;Warner, Mark;2018
N00033492;https://www.opensecrets.org/members-of-congress/summary?cid=N00033492&cycle=2018;Warren, Elizabeth;2018
N00006690;https://www.opensecrets.org/members-of-congress/summary?cid=N00006690&cycle=2018;Waters, Maxine;2018
N00033539;https://www.opensecrets.org/members-of-congress/summary?cid=N00033539&cycle=2018;Weber, Randy;2018
N00026335;https://www.opensecrets.org/members-of-congress/summary?cid=N00026335&cycle=2018;Webster, Daniel;2018
N00000515;https://www.opensecrets.org/members-of-congress/summary?cid=N00000515&cycle=2018;Welch, Peter;2018
N00033310;https://www.opensecrets.org/members-of-congress/summary?cid=N00033310&cycle=2018;Wenstrup, Brad;2018
N00035527;https://www.opensecrets.org/members-of-congress/summary?cid=N00035527&cycle=2018;Westerman, Bruce;2018
N00027533;https://www.opensecrets.org/members-of-congress/summary?cid=N00027533&cycle=2018;Whitehouse, Sheldon;2018
N00003280;https://www.opensecrets.org/members-of-congress/summary?cid=N00003280&cycle=2018;Wicker, Roger;2018
N00041997;https://www.opensecrets.org/members-of-congress/summary?cid=N00041997&cycle=2018;Wild, Susan;2018
N00030602;https://www.opensecrets.org/members-of-congress/summary?cid=N00030602&cycle=2018;Williams, Roger;2018
N00030650;https://www.opensecrets.org/members-of-congress/summary?cid=N00030650&cycle=2018;Wilson, Frederica;2018
N00024809;https://www.opensecrets.org/members-of-congress/summary?cid=N00024809&cycle=2018;Wilson, Joe;2018
N00029459;https://www.opensecrets.org/members-of-congress/summary?cid=N00029459&cycle=2018;Wittman, Rob;2018
N00031857;https://www.opensecrets.org/members-of-congress/summary?cid=N00031857&cycle=2018;Womack, Steve;2018
N00032416;https://www.opensecrets.org/members-of-congress/summary?cid=N00032416&cycle=2018;Woodall, Rob;2018
N00007724;https://www.opensecrets.org/members-of-congress/summary?cid=N00007724&cycle=2018;Wyden, Ron;2018
N00028073;https://www.opensecrets.org/members-of-congress/summary?cid=N00028073&cycle=2018;Yarmuth, John A;2018
N00031502;https://www.opensecrets.org/members-of-congress/summary?cid=N00031502&cycle=2018;Yoder, Kevin;2018
N00033220;https://www.opensecrets.org/members-of-congress/summary?cid=N00033220&cycle=2018;Yoho, Ted;2018
N00035509;https://www.opensecrets.org/members-of-congress/summary?cid=N00035509&cycle=2018;Young, David;2018
N00007999;https://www.opensecrets.org/members-of-congress/summary?cid=N00007999&cycle=2018;Young, Don;2018
N00030670;https://www.opensecrets.org/members-of-congress/summary?cid=N00030670&cycle=2018;Young, Todd;2018
N00029404;https://www.opensecrets.org/members-of-congress/summary?cid=N00029404&cycle=2018;Zeldin, Lee;2018
