id;link;name;year
N00001373;https://www.opensecrets.org/personal-finances/net-worth?cid=N00001373&year=2015;Mike Doyle (D-Pa);2015
N00031696;https://www.opensecrets.org/personal-finances/net-worth?cid=N00031696&year=2015;Mike Lee (R-Utah);2015
N00037003;https://www.opensecrets.org/personal-finances/net-worth?cid=N00037003&year=2015;Trent Kelly (R-Miss);2015
N00030880;https://www.opensecrets.org/personal-finances/net-worth?cid=N00030880&year=2015;Trey Gowdy (R-SC);2015
N00030780;https://www.opensecrets.org/personal-finances/net-worth?cid=N00030780&year=2015;Cory Gardner (R-Colo);2015
N00005321;https://www.opensecrets.org/personal-finances/net-worth?cid=N00005321&year=2015;Lee Terry (R-Neb);2015
N00033281;https://www.opensecrets.org/personal-finances/net-worth?cid=N00033281&year=2015;Tulsi Gabbard (D-Hawaii);2015
N00035509;https://www.opensecrets.org/personal-finances/net-worth?cid=N00035509&year=2015;David Young (R-Iowa);2015
N00027894;https://www.opensecrets.org/personal-finances/net-worth?cid=N00027894&year=2015;Jim Jordan (R-Ohio);2015
N00030709;https://www.opensecrets.org/personal-finances/net-worth?cid=N00030709&year=2015;Mark Desaulnier (D-Calif);2015
N00028138;https://www.opensecrets.org/personal-finances/net-worth?cid=N00028138&year=2015;Brian Schatz (D-Hawaii);2015
N00028152;https://www.opensecrets.org/personal-finances/net-worth?cid=N00028152&year=2015;Kevin McCarthy (R-Calif);2015
N00029835;https://www.opensecrets.org/personal-finances/net-worth?cid=N00029835&year=2015;Martin Heinrich (D-NM);2015
N00030418;https://www.opensecrets.org/personal-finances/net-worth?cid=N00030418&year=2015;Gregorio Sablan (D-MP);2015
N00030957;https://www.opensecrets.org/personal-finances/net-worth?cid=N00030957&year=2015;Scott Desjarlais (R-Tenn);2015
N00031502;https://www.opensecrets.org/personal-finances/net-worth?cid=N00031502&year=2015;Kevin Yoder (R-Kan);2015
N00009816;https://www.opensecrets.org/personal-finances/net-worth?cid=N00009816&year=2015;Chris Smith (R-NJ);2015
N00033532;https://www.opensecrets.org/personal-finances/net-worth?cid=N00033532&year=2015;James Bridenstine (R-Okla);2015
N00007635;https://www.opensecrets.org/personal-finances/net-worth?cid=N00007635&year=2015;Amata Coleman Radewagen (R-AS);2015
N00027467;https://www.opensecrets.org/personal-finances/net-worth?cid=N00027467&year=2015;Tim Walz (D-Minn);2015
N00001746;https://www.opensecrets.org/personal-finances/net-worth?cid=N00001746&year=2015;Chaka Fattah (D-Pa);2015
N00031998;https://www.opensecrets.org/personal-finances/net-worth?cid=N00031998&year=2015;Chris Gibson (R-NY);2015
N00029404;https://www.opensecrets.org/personal-finances/net-worth?cid=N00029404&year=2015;Lee Zeldin (R-NY);2015
N00031265;https://www.opensecrets.org/personal-finances/net-worth?cid=N00031265&year=2015;Robert Hurt (R-Va);2015
N00030184;https://www.opensecrets.org/personal-finances/net-worth?cid=N00030184&year=2015;Cedric Richmond (D-La);2015
N00031177;https://www.opensecrets.org/personal-finances/net-worth?cid=N00031177&year=2015;Mark Amodei (R-Nev);2015
N00035440;https://www.opensecrets.org/personal-finances/net-worth?cid=N00035440&year=2015;Tom Emmer (R-Minn);2015
N00028986;https://www.opensecrets.org/personal-finances/net-worth?cid=N00028986&year=2015;Paul Broun (R-Ga);2015
N00035523;https://www.opensecrets.org/personal-finances/net-worth?cid=N00035523&year=2015;Elise Stefanik (R-NY);2015
N00006701;https://www.opensecrets.org/personal-finances/net-worth?cid=N00006701&year=2015;Mark A Takano (D-Calif);2015
N00007248;https://www.opensecrets.org/personal-finances/net-worth?cid=N00007248&year=2015;Devin Nunes (R-Calif);2015
N00025025;https://www.opensecrets.org/personal-finances/net-worth?cid=N00025025&year=2015;Jim Gerlach (R-Pa);2015
N00027523;https://www.opensecrets.org/personal-finances/net-worth?cid=N00027523&year=2015;Albio Sires (D-NJ);2015
N00002674;https://www.opensecrets.org/personal-finances/net-worth?cid=N00002674&year=2015;Sanford Bishop (D-Ga);2015
N00033839;https://www.opensecrets.org/personal-finances/net-worth?cid=N00033839&year=2015;Marc Veasey (D-Texas);2015
N00033630;https://www.opensecrets.org/personal-finances/net-worth?cid=N00033630&year=2015;Richard Hudson (R-NC);2015
N00012942;https://www.opensecrets.org/personal-finances/net-worth?cid=N00012942&year=2015;Betty McCollum (D-Minn);2015
N00031417;https://www.opensecrets.org/personal-finances/net-worth?cid=N00031417&year=2015;Will Hurd (R-Texas);2015
N00031513;https://www.opensecrets.org/personal-finances/net-worth?cid=N00031513&year=2015;Renee Ellmers (R-NC);2015
N00035717;https://www.opensecrets.org/personal-finances/net-worth?cid=N00035717&year=2015;David Jolly (R-Fla);2015
N00033373;https://www.opensecrets.org/personal-finances/net-worth?cid=N00033373&year=2015;Tony Cardenas (D-Calif);2015
N00007232;https://www.opensecrets.org/personal-finances/net-worth?cid=N00007232&year=2015;Lois Capps (D-Calif);2015
N00026106;https://www.opensecrets.org/personal-finances/net-worth?cid=N00026106&year=2015;Debbie Wasserman Schultz (D-Fla);2015
N00003522;https://www.opensecrets.org/personal-finances/net-worth?cid=N00003522&year=2015;Marcy Kaptur (D-Ohio);2015
N00025337;https://www.opensecrets.org/personal-finances/net-worth?cid=N00025337&year=2015;Mario Diaz-Balart (R-Fla);2015
N00027649;https://www.opensecrets.org/personal-finances/net-worth?cid=N00027649&year=2015;Tim Huelskamp (R-Kan);2015
N00026163;https://www.opensecrets.org/personal-finances/net-worth?cid=N00026163&year=2015;Lynn A Westmoreland (R-Ga);2015
N00026961;https://www.opensecrets.org/personal-finances/net-worth?cid=N00026961&year=2015;Yvette D Clarke (D-NY);2015
N00007151;https://www.opensecrets.org/personal-finances/net-worth?cid=N00007151&year=2015;Dana Rohrabacher (R-Calif);2015
N00001821;https://www.opensecrets.org/personal-finances/net-worth?cid=N00001821&year=2015;Steny H Hoyer (D-Md);2015
N00001813;https://www.opensecrets.org/personal-finances/net-worth?cid=N00001813&year=2015;Jose E Serrano (D-NY);2015
N00031104;https://www.opensecrets.org/personal-finances/net-worth?cid=N00031104&year=2015;Randy Hultgren (R-Ill);2015
N00002356;https://www.opensecrets.org/personal-finances/net-worth?cid=N00002356&year=2015;Mike McIntyre (D-NC);2015
N00035431;https://www.opensecrets.org/personal-finances/net-worth?cid=N00035431&year=2015;Seth Moulton (D-Mass);2015
N00033997;https://www.opensecrets.org/personal-finances/net-worth?cid=N00033997&year=2015;Pete Aguilar (D-Calif);2015
N00030581;https://www.opensecrets.org/personal-finances/net-worth?cid=N00030581&year=2015;Mike Quigley (D-Ill);2015
N00031204;https://www.opensecrets.org/personal-finances/net-worth?cid=N00031204&year=2015;Steve Southerland (R-Fla);2015
N00034746;https://www.opensecrets.org/personal-finances/net-worth?cid=N00034746&year=2015;Ron DeSantis (R-Fla);2015
N00035347;https://www.opensecrets.org/personal-finances/net-worth?cid=N00035347&year=2015;Barry Loudermilk (R-Ga);2015
N00032243;https://www.opensecrets.org/personal-finances/net-worth?cid=N00032243&year=2015;Jody B Hice (R-Ga);2015
N00000939;https://www.opensecrets.org/personal-finances/net-worth?cid=N00000939&year=2015;Jerrold Nadler (D-NY);2015
N00012460;https://www.opensecrets.org/personal-finances/net-worth?cid=N00012460&year=2015;William L Clay Jr. (D-Mo);2015
N00025292;https://www.opensecrets.org/personal-finances/net-worth?cid=N00025292&year=2015;Rob Bishop (R-Utah);2015
N00029632;https://www.opensecrets.org/personal-finances/net-worth?cid=N00029632&year=2015;Gregg Harper (R-Miss);2015
N00031297;https://www.opensecrets.org/personal-finances/net-worth?cid=N00031297&year=2015;Tim Griffin (R-Ark);2015
N00031559;https://www.opensecrets.org/personal-finances/net-worth?cid=N00031559&year=2015;Jaime Herrera Beutler (R-Wash);2015
N00004118;https://www.opensecrets.org/personal-finances/net-worth?cid=N00004118&year=2015;Debbie Stabenow (D-Mich);2015
N00027891;https://www.opensecrets.org/personal-finances/net-worth?cid=N00027891&year=2015;Dan Maffei (D-NY);2015
N00028257;https://www.opensecrets.org/personal-finances/net-worth?cid=N00028257&year=2015;Keith Ellison (D-Minn);2015
N00002577;https://www.opensecrets.org/personal-finances/net-worth?cid=N00002577&year=2015;John Lewis (D-Ga);2015
N00028249;https://www.opensecrets.org/personal-finances/net-worth?cid=N00028249&year=2015;Donna Edwards (D-Md);2015
N00002713;https://www.opensecrets.org/personal-finances/net-worth?cid=N00002713&year=2015;Corrine Brown (D-Fla);2015
N00030196;https://www.opensecrets.org/personal-finances/net-worth?cid=N00030196&year=2015;Paul Tonko (D-NY);2015
N00027848;https://www.opensecrets.org/personal-finances/net-worth?cid=N00027848&year=2015;Hank Johnson (D-Ga);2015
N00001171;https://www.opensecrets.org/personal-finances/net-worth?cid=N00001171&year=2015;Gregory W Meeks (D-NY);2015
N00026914;https://www.opensecrets.org/personal-finances/net-worth?cid=N00026914&year=2015;Gwen Moore (D-Wis);2015
N00033508;https://www.opensecrets.org/personal-finances/net-worth?cid=N00033508&year=2015;Eric Swalwell (D-Calif);2015
N00033316;https://www.opensecrets.org/personal-finances/net-worth?cid=N00033316&year=2015;Joaquin Castro (D-Texas);2015
N00026148;https://www.opensecrets.org/personal-finances/net-worth?cid=N00026148&year=2015;Louis B Gohmert Jr. (R-Texas);2015
N00008028;https://www.opensecrets.org/personal-finances/net-worth?cid=N00008028&year=2015;Sam Johnson (R-Texas);2015
N00001003;https://www.opensecrets.org/personal-finances/net-worth?cid=N00001003&year=2015;Eliot L Engel (D-NY);2015
N00033983;https://www.opensecrets.org/personal-finances/net-worth?cid=N00033983&year=2015;Kyrsten Sinema (D-Ariz);2015
N00030967;https://www.opensecrets.org/personal-finances/net-worth?cid=N00030967&year=2015;Sean P Duffy (R-Wis);2015
N00029513;https://www.opensecrets.org/personal-finances/net-worth?cid=N00029513&year=2015;Andre Carson (D-Ind);2015
N00009660;https://www.opensecrets.org/personal-finances/net-worth?cid=N00009660&year=2015;Steve Scalise (R-La);2015
N00035311;https://www.opensecrets.org/personal-finances/net-worth?cid=N00035311&year=2015;Mark Walker (R-NC);2015
N00013345;https://www.opensecrets.org/personal-finances/net-worth?cid=N00013345&year=2015;Steve Israel (D-NY);2015
N00036175;https://www.opensecrets.org/personal-finances/net-worth?cid=N00036175&year=2015;Steven Russell (R-Okla);2015
N00032416;https://www.opensecrets.org/personal-finances/net-worth?cid=N00032416&year=2015;Rob Woodall (R-Ga);2015
N00037031;https://www.opensecrets.org/personal-finances/net-worth?cid=N00037031&year=2015;Darin LaHood (R-Ill);2015
N00035000;https://www.opensecrets.org/personal-finances/net-worth?cid=N00035000&year=2015;Stacey Plaskett (D-VI);2015
N00027060;https://www.opensecrets.org/personal-finances/net-worth?cid=N00027060&year=2015;Brian M Higgins (D-NY);2015
N00035307;https://www.opensecrets.org/personal-finances/net-worth?cid=N00035307&year=2015;Brendan Boyle (D-Pa);2015
N00035420;https://www.opensecrets.org/personal-finances/net-worth?cid=N00035420&year=2015;Mike Bost (R-Ill);2015
N00031377;https://www.opensecrets.org/personal-finances/net-worth?cid=N00031377&year=2015;Raul Labrador (R-Idaho);2015
N00031064;https://www.opensecrets.org/personal-finances/net-worth?cid=N00031064&year=2015;Ryan Costello (R-Pa);2015
N00028091;https://www.opensecrets.org/personal-finances/net-worth?cid=N00028091&year=2015;Carol Shea-Porter (D-NH);2015
N00030949;https://www.opensecrets.org/personal-finances/net-worth?cid=N00030949&year=2015;Tom Reed (R-NY);2015
N00035934;https://www.opensecrets.org/personal-finances/net-worth?cid=N00035934&year=2015;John Katko (R-NY);2015
N00036107;https://www.opensecrets.org/personal-finances/net-worth?cid=N00036107&year=2015;Norma Torres (D-Calif);2015
N00030770;https://www.opensecrets.org/personal-finances/net-worth?cid=N00030770&year=2015;Rick Crawford (R-Ark);2015
N00002083;https://www.opensecrets.org/personal-finances/net-worth?cid=N00002083&year=2015;Jim Moran (D-Va);2015
N00006863;https://www.opensecrets.org/personal-finances/net-worth?cid=N00006863&year=2015;Tom McClintock (R-Calif);2015
N00029258;https://www.opensecrets.org/personal-finances/net-worth?cid=N00029258&year=2015;Duncan D Hunter (R-Calif);2015
N00006671;https://www.opensecrets.org/personal-finances/net-worth?cid=N00006671&year=2015;Lucille Roybal-Allard (D-Calif);2015
N00025495;https://www.opensecrets.org/personal-finances/net-worth?cid=N00025495&year=2015;Lou Barletta (R-Pa);2015
N00002884;https://www.opensecrets.org/personal-finances/net-worth?cid=N00002884&year=2015;Alcee L Hastings (D-Fla);2015
N00006008;https://www.opensecrets.org/personal-finances/net-worth?cid=N00006008&year=2015;Ruben Hinojosa (D-Texas);2015
N00026790;https://www.opensecrets.org/personal-finances/net-worth?cid=N00026790&year=2015;Emanuel Cleaver (D-Mo);2015
N00033367;https://www.opensecrets.org/personal-finances/net-worth?cid=N00033367&year=2015;David Valadao (R-Calif);2015
