congID;details;id;name;year
114;North Carolina Republican, District 3;N00002299;Jones, Walter B Jr;2016
114;Ohio Republican, District 4;N00027894;Jordan, Jim;2016
114;Ohio Republican, District 14;N00035007;Joyce, David P;2016
114;Virginia Democrat, Senate;N00033177;Kaine, Tim;2016
114;Ohio Democrat, District 9;N00003522;Kaptur, Marcy;2016
114;New York Republican, District 24;N00035934;Katko, John;2016
114;Massachusetts Democrat, District 9;N00031933;Keating, Bill;2016
114;Pennsylvania Republican, District 3;N00031647;Kelly, Mike;2016
114;Illinois Democrat, District 2;N00035215;Kelly, Robin;2016
114;Mississippi Republican, District 1;N00037003;Kelly, Trent;2016
114;Massachusetts Democrat, District 4;N00034044;Kennedy, Joe III;2016
114;Michigan Democrat, District 5;N00033395;Kildee, Dan;2016
114;Washington Democrat, District 6;N00034453;Kilmer, Derek;2016
114;Wisconsin Democrat, District 3;N00004403;Kind, Ron;2016
114;Maine Independent, Senate;N00034580;King, Angus;2016
114;New York Republican, District 2;N00001193;King, Pete;2016
114;Iowa Republican, District 4;N00025237;King, Steven A;2016
114;Illinois Republican, District 16;N00030667;Kinzinger, Adam;2016
114;Illinois Republican, Senate;N00012539;Kirk, Mark;2016
114;Arizona Democrat, District 1;N00029260;Kirkpatrick, Ann;2016
114;Minnesota Republican, District 2;N00004436;Kline, John;2016
114;Minnesota Democrat, Senate;N00027500;Klobuchar, Amy;2016
114;California Republican, District 25;N00035820;Knight, Steve;2016
114;New Hampshire Democrat, District 2;N00030875;Kuster, Ann;2016
114;Idaho Republican, District 1;N00031377;Labrador, Raul;2016
114;Illinois Republican, District 18;N00037031;LaHood, Darin;2016
114;California Republican, District 1;N00033987;LaMalfa, Doug;2016
114;Colorado Republican, District 5;N00028133;Lamborn, Douglas L;2016
114;New Jersey Republican, District 7;N00000898;Lance, Leonard;2016
114;Rhode Island Democrat, District 2;N00009724;Langevin, Jim;2016
114;Oklahoma Republican, Senate;N00031129;Lankford, James;2016
114;Washington Democrat, District 2;N00009759;Larsen, Rick;2016
114;Connecticut Democrat, District 1;N00000575;Larson, John B;2016
114;Ohio Republican, District 5;N00012233;Latta, Robert E;2016
114;Michigan Democrat, District 14;N00034068;Lawrence, Brenda;2016
114;Vermont Democrat, Senate;N00009918;Leahy, Patrick;2016
114;California Democrat, District 13;N00008046;Lee, Barbara;2016
114;Utah Republican, Senate;N00031696;Lee, Mike;2016
114;Michigan Democrat, District 9;N00003950;Levin, Sander;2016
114;Georgia Democrat, District 5;N00002577;Lewis, John;2016
114;California Democrat, District 33;N00035825;Lieu, Ted;2016
114;Illinois Democrat, District 3;N00027239;Lipinski, Daniel;2016
114;New Jersey Republican, District 2;N00000851;LoBiondo, Frank;2016
114;Iowa Democrat, District 2;N00027741;Loebsack, David;2016
114;California Democrat, District 19;N00007479;Lofgren, Zoe;2016
114;Missouri Republican, District 7;N00030676;Long, Billy;2016
114;Georgia Republican, District 11;N00035347;Loudermilk, Barry;2016
114;Utah Republican, District 4;N00033842;Love, Mia;2016
114;California Democrat, District 47;N00033274;Lowenthal, Alan;2016
114;New York Democrat, District 17;N00001024;Lowey, Nita M;2016
114;Oklahoma Republican, District 3;N00005559;Lucas, Frank D;2016
114;Missouri Republican, District 3;N00030026;Luetkemeyer, Blaine;2016
114;New Mexico Democrat, District 3;N00029562;Lujan, Ben Ray;2016
114;Wyoming Republican, District 1;N00029788;Lummis, Cynthia;2016
114;Massachusetts Democrat, District 8;N00013855;Lynch, Stephen F;2016
114;New Jersey Republican, District 3;N00036155;MacArthur, Thomas;2016
114;New York Democrat, District 12;N00000078;Maloney, Carolyn B;2016
114;New York Democrat, District 18;N00034277;Maloney, Sean Patrick;2016
114;West Virginia Democrat, Senate;N00032838;Manchin, Joe;2016
114;Texas Republican, District 24;N00026710;Marchant, Kenny;2016
114;Pennsylvania Republican, District 10;N00031777;Marino, Tom;2016
114;Massachusetts Democrat, Senate;N00000270;Markey, Ed;2016
114;Kentucky Republican, District 4;N00034041;Massie, Thomas;2016
114;California Democrat, District 6;N00027459;Matsui, Doris O;2016
114;Arizona Republican, Senate;N00006424;McCain, John;2016
114;California Republican, District 23;N00028152;McCarthy, Kevin;2016
114;Missouri Democrat, Senate;N00027694;McCaskill, Claire;2016
114;Texas Republican, District 10;N00026460;McCaul, Michael;2016
114;California Republican, District 4;N00006863;McClintock, Tom;2016
114;Minnesota Democrat, District 4;N00012942;McCollum, Betty;2016
114;Kentucky Republican, Senate;N00003389;McConnell, Mitch;2016
114;Washington Democrat, District 7;N00009829;McDermott, Jim;2016
114;Massachusetts Democrat, District 2;N00000179;McGovern, James P;2016
114;North Carolina Republican, District 10;N00026627;McHenry, Patrick;2016
114;West Virginia Republican, District 1;N00031681;McKinley, David;2016
114;California Democrat, District 9;N00026926;McNerney, Jerry;2016
114;Arizona Republican, District 2;N00033982;McSally, Martha;2016
114;North Carolina Republican, District 11;N00033631;Meadows, Mark R;2016
114;Pennsylvania Republican, District 7;N00031134;Meehan, Patrick;2016
114;New York Democrat, District 5;N00001171;Meeks, Gregory W;2016
114;New Jersey Democrat, Senate;N00000699;Menendez, Robert;2016
114;New York Democrat, District 6;N00034547;Meng, Grace;2016
114;Oregon Democrat, Senate;N00029303;Merkley, Jeff;2016
114;Indiana Republican, District 6;N00012546;Messer, Luke;2016
114;Florida Republican, District 7;N00002793;Mica, John L;2016
114;Maryland Democrat, Senate;N00001945;Mikulski, Barbara A;2016
114;Michigan Republican, District 10;N00009795;Miller, Candice S;2016
114;Florida Republican, District 1;N00013846;Miller, Jeff;2016
114;Michigan Republican, District 4;N00036275;Moolenaar, John;2016
114;West Virginia Republican, District 2;N00033814;Mooney, Alex;2016
114;Wisconsin Democrat, District 4;N00026914;Moore, Gwen;2016
114;Kansas Republican, Senate;N00005282;Moran, Jerry;2016
114;Massachusetts Democrat, District 6;N00035431;Moulton, Seth;2016
114;Oklahoma Republican, District 2;N00033410;Mullin, Markwayne;2016
114;South Carolina Republican, District 5;N00031412;Mulvaney, Mick;2016
114;Alaska Republican, Senate;N00026050;Murkowski, Lisa;2016
114;Connecticut Democrat, Senate;N00027566;Murphy, Christopher S;2016
114;Florida Democrat, District 18;N00033091;Murphy, Patrick;2016
114;Pennsylvania Republican, District 18;N00024992;Murphy, Tim;2016
114;Washington Democrat, Senate;N00007876;Murray, Patty;2016
114;New York Democrat, District 10;N00000939;Nadler, Jerrold;2016
114;California Democrat, District 32;N00006789;Napolitano, Grace;2016
114;Massachusetts Democrat, District 1;N00000153;Neal, Richard E;2016
114;Florida Democrat, Senate;N00009926;Nelson, Bill;2016
114;Texas Republican, District 19;N00026043;Neugebauer, Randy;2016
114;Washington Republican, District 4;N00036403;Newhouse, Dan;2016
114;South Dakota Republican, District 1;N00032022;Noem, Kristi;2016
114;Minnesota Democrat, District 8;N00021207;Nolan, Rick;2016
114;New Jersey Democrat, District 1;N00036154;Norcross, Don;2016
114;District of Columbia Democrat, At Large;N00001692;Norton, Eleanor Holmes;2016
114;Florida Republican, District 11;N00032441;Nugent, Richard;2016
114;California Republican, District 22;N00007248;Nunes, Devin;2016
114;Texas Democrat, District 16;N00033540;O'Rourke, Beto;2016
114;Texas Republican, District 22;N00029285;Olson, Pete;2016
114;Mississippi Republican, District 4;N00031958;Palazzo, Steven;2016
114;New Jersey Democrat, District 6;N00000781;Pallone, Frank Jr;2016
114;Alabama Republican, District 6;N00035691;Palmer, Gary;2016
114;New Jersey Democrat, District 9;N00000751;Pascrell, Bill Jr;2016
114;Kentucky Republican, Senate;N00030836;Paul, Rand;2016
114;Minnesota Republican, District 3;N00029391;Paulsen, Erik;2016
114;New Jersey Democrat, District 10;N00034639;Payne, Donald M Jr;2016
114;New Mexico Republican, District 2;N00012672;Pearce, Steve;2016
114;California Democrat, District 12;N00007360;Pelosi, Nancy;2016
114;Georgia Republican, Senate;N00035516;Perdue, David;2016
114;Colorado Democrat, District 7;N00027510;Perlmutter, Ed;2016
114;Pennsylvania Republican, District 4;N00034120;Perry, Scott;2016
114;Michigan Democrat, Senate;N00029277;Peters, Gary;2016
114;California Democrat, District 52;N00033591;Peters, Scott;2016
114;Minnesota Democrat, District 7;N00004558;Peterson, Collin;2016
114;Puerto Rico Democrat, At Large;N00029168;Pierluisi, Pedro;2016
114;Maine Democrat, District 1;N00013817;Pingree, Chellie;2016
114;North Carolina Republican, District 9;N00034416;Pittenger, Robert;2016
114;Pennsylvania Republican, District 16;N00001633;Pitts, Joe;2016
114;Virgin Islands Democrat, At Large;N00035000;Plaskett, Stacey;2016
114;Wisconsin Democrat, District 2;N00033549;Pocan, Mark;2016
114;Texas Republican, District 2;N00026457;Poe, Ted;2016
114;Maine Republican, District 2;N00034584;Poliquin, Bruce;2016
114;Colorado Democrat, District 2;N00029127;Polis, Jared;2016
114;Kansas Republican, District 4;N00030744;Pompeo, Mike;2016
114;Ohio Republican, Senate;N00003682;Portman, Rob;2016
114;Florida Republican, District 8;N00029662;Posey, Bill;2016
114;North Carolina Democrat, District 4;N00002260;Price, David;2016
114;Georgia Republican, District 6;N00026160;Price, Tom;2016
114;Illinois Democrat, District 5;N00030581;Quigley, Mike;2016
114;American Samoa Republican, At Large;N00007635;Radewagen, Amata Coleman;2016
114;New York Democrat, District 13;N00000964;Rangel, Charles B;2016
114;Texas Republican, District 4;N00035972;Ratcliffe, John Lee;2016
114;Rhode Island Democrat, Senate;N00000362;Reed, Jack;2016
114;New York Republican, District 23;N00030949;Reed, Tom;2016
114;Washington Republican, District 8;N00026885;Reichert, Dave;2016
114;Nevada Democrat, Senate;N00009922;Reid, Harry;2016
114;Ohio Republican, District 16;N00031127;Renacci, Jim;2016
114;Wisconsin Republican, District 8;N00030968;Ribble, Reid;2016
114;New York Democrat, District 4;N00035927;Rice, Kathleen;2016
114;South Carolina Republican, District 7;N00033832;Rice, Tom;2016
114;Louisiana Democrat, District 2;N00030184;Richmond, Cedric;2016
114;Virginia Republican, District 2;N00030962;Rigell, Scott;2016
114;Idaho Republican, Senate;N00029441;Risch, James E;2016
114;Kansas Republican, Senate;N00005285;Roberts, Pat;2016
114;Alabama Republican, District 2;N00030768;Roby, Martha;2016
114;Washington Republican, District 5;N00026314;Rodgers, Cathy McMorris;2016
114;Tennessee Republican, District 1;N00028463;Roe, Phil;2016
114;Kentucky Republican, District 5;N00003473;Rogers, Hal;2016
114;Alabama Republican, District 3;N00024759;Rogers, Mike D;2016
114;California Republican, District 48;N00007151;Rohrabacher, Dana;2016
114;Indiana Republican, District 4;N00031741;Rokita, Todd;2016
114;Florida Republican, District 17;N00029018;Rooney, Tom;2016
114;Florida Republican, District 27;N00002858;Ros-Lehtinen, Ileana;2016
114;Illinois Republican, District 6;N00004719;Roskam, Peter;2016
114;Florida Republican, District 15;N00030645;Ross, Dennis;2016
114;Pennsylvania Republican, District 12;N00031253;Rothfus, Keith J;2016
114;South Dakota Republican, Senate;N00035187;Rounds, Mike;2016
114;North Carolina Republican, District 7;N00033527;Rouzer, David;2016
114;California Democrat, District 40;N00006671;Roybal-Allard, Lucille;2016
114;California Republican, District 39;N00008264;Royce, Ed;2016
114;Florida Republican, Senate;N00030612;Rubio, Marco;2016
114;California Democrat, District 36;N00033510;Ruiz, Raul;2016
114;Maryland Democrat, District 2;N00025482;Ruppersberger, Dutch;2016
114;Illinois Democrat, District 1;N00004887;Rush, Bobby L;2016
114;Oklahoma Republican, District 5;N00036175;Russell, Steven;2016
114;Wisconsin Republican, District 1;N00004357;Ryan, Paul;2016
114;Ohio Democrat, District 13;N00025280;Ryan, Tim;2016
114;Arizona Republican, District 5;N00006446;Salmon, Matt;2016
114;California Democrat, District 38;N00024870;Sanchez, Linda;2016
114;California Democrat, District 46;N00008274;Sanchez, Loretta;2016
114;Vermont Democrat, Senate;N00000528;Sanders, Bernie;2016
114;South Carolina Republican, District 1;N00002424;Sanford, Mark;2016
